,Unnamed: 0,price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed
238,369,11375,2012.0,toyota sienna,good,6.0,gas,135907.0,automatic,van,silver,0.0,2018-10-03,9
239,372,15900,2011.0,jeep wrangler,good,6.0,gas,163943.0,automatic,SUV,black,1.0,2018-07-04,61
240,374,4975,2010.0,ford explorer,good,6.0,gas,55486.0,automatic,SUV,blue,1.0,2018-08-09,108
241,375,5500,2001.0,nissan frontier,good,6.0,gas,125000.0,manual,pickup,black,1.0,2019-01-20,11
242,377,19500,2010.0,ford f-150,good,8.0,gas,64200.0,automatic,truck,custom,1.0,2019-01-16,52
243,378,24998,2006.0,chevrolet silverado 2500hd,excellent,8.0,diesel,181787.0,automatic,truck,black,1.0,2019-04-05,94
244,379,6995,2011.0,nissan rogue,excellent,4.0,gas,118802.0,automatic,SUV,blue,1.0,2018-11-11,23
245,380,5995,2014.0,ford focus,excellent,4.0,gas,87654.0,automatic,hatchback,other,0.0,2018-06-22,44
246,382,5495,2009.0,honda accord,good,4.0,gas,118791.0,automatic,sedan,black,0.0,2018-11-09,114
247,384,6500,1996.0,chevrolet corvette,good,8.0,gas,114300.0,automatic,coupe,red,0.0,2018-12-13,55
248,385,27995,2017.0,chevrolet silverado 1500,excellent,8.0,gas,72965.0,automatic,truck,black,1.0,2018-07-23,42
249,387,8995,2012.0,honda accord,excellent,4.0,gas,112713.0,automatic,sedan,red,0.0,2018-10-30,25
250,388,10995,2007.0,chevrolet tahoe,good,8.0,gas,162999.0,automatic,SUV,grey,1.0,2018-11-09,24
251,389,11995,2012.0,chevrolet suburban,good,8.0,gas,163100.0,automatic,SUV,other,1.0,2018-05-06,35
252,390,19500,2014.0,ford f-150,excellent,6.0,gas,95000.0,automatic,truck,blue,1.0,2018-09-06,84
253,391,8600,2013.0,kia sorento,good,4.0,gas,110367.0,automatic,SUV,blue,1.0,2018-10-12,7
254,393,8290,2011.0,hyundai sonata,excellent,4.0,gas,66501.0,automatic,sedan,silver,0.0,2018-12-07,34
255,394,8950,2011.0,toyota camry,good,4.0,gas,133018.0,automatic,sedan,red,0.0,2018-07-17,79
256,395,6995,2012.0,dodge grand caravan,good,6.0,gas,160501.0,automatic,mini-van,black,0.0,2019-02-07,22
257,398,14900,2008.0,jeep wrangler,good,6.0,gas,149167.0,automatic,SUV,custom,1.0,2019-01-06,18
258,399,4800,2004.0,toyota sienna,excellent,6.0,gas,143000.0,automatic,van,silver,0.0,2018-06-02,17
259,400,22975,2012.0,ram 2500,excellent,6.0,diesel,119546.0,automatic,pickup,white,1.0,2019-01-24,34
260,401,9500,2005.0,jeep wrangler,excellent,6.0,gas,151000.0,automatic,SUV,silver,1.0,2019-03-18,32
261,403,5950,2015.0,ford focus,like new,4.0,gas,36000.0,automatic,hatchback,silver,0.0,2018-08-23,110
262,404,2700,2000.0,ford mustang,good,6.0,gas,140000.0,manual,coupe,red,0.0,2019-02-15,16
263,409,5725,2004.0,toyota corolla,good,4.0,gas,103889.0,automatic,sedan,silver,0.0,2018-08-06,77
264,410,5890,2004.0,chevrolet suburban,good,8.0,gas,136801.0,automatic,SUV,blue,0.0,2018-11-01,59
265,412,9950,2009.0,bmw x5,excellent,6.0,gas,105621.0,automatic,SUV,silver,1.0,2018-11-12,30
266,413,3150,2003.0,gmc sierra 1500,good,8.0,gas,163000.0,automatic,pickup,red,0.0,2019-02-08,16
267,414,7995,2008.0,chevrolet silverado,good,6.0,gas,146000.0,automatic,pickup,white,0.0,2019-02-26,140
268,415,5950,2007.0,honda accord,excellent,4.0,gas,95804.0,other,sedan,other,0.0,2019-02-27,4
269,417,21900,2017.0,jeep wrangler unlimited,good,6.0,gas,37873.0,manual,SUV,blue,1.0,2018-06-07,15
270,419,4975,2014.0,toyota corolla,good,4.0,gas,86722.0,manual,sedan,silver,0.0,2019-01-29,34
271,420,3995,2011.0,nissan versa,good,4.0,gas,98783.0,manual,sedan,black,0.0,2018-09-21,18
272,421,4995,2013.0,hyundai elantra,good,4.0,gas,65557.0,automatic,sedan,grey,0.0,2019-03-01,8
273,422,14900,2017.0,nissan frontier,good,6.0,gas,25462.0,automatic,pickup,grey,1.0,2018-09-01,30
274,423,4750,2011.0,chrysler 200,good,6.0,gas,42446.0,automatic,sedan,blue,0.0,2018-12-16,34
275,424,6995,2011.0,toyota sienna,good,4.0,gas,124200.0,automatic,mini-van,other,0.0,2018-06-21,12
276,425,7850,2016.0,dodge grand caravan,good,6.0,gas,56635.0,automatic,mini-van,grey,0.0,2018-05-31,6
277,426,12900,2017.0,nissan frontier,good,6.0,gas,34096.0,automatic,pickup,black,1.0,2019-03-01,9
278,427,4995,2006.0,chrysler 300,good,6.0,gas,160270.0,automatic,sedan,other,0.0,2019-04-11,8
279,428,14995,2014.0,chrysler town & country,good,6.0,gas,67586.0,automatic,mini-van,other,0.0,2018-11-19,51
280,430,8995,2014.0,chevrolet equinox,excellent,6.0,gas,178490.0,automatic,SUV,silver,1.0,2019-01-10,6
281,432,5000,2008.0,volkswagen passat,excellent,4.0,gas,91600.0,automatic,sedan,silver,0.0,2018-12-25,22
282,433,7995,2012.0,kia soul,good,4.0,gas,69910.0,automatic,sedan,white,0.0,2018-07-29,12
283,434,47995,2018.0,jeep wrangler unlimited,good,6.0,gas,22824.0,manual,SUV,black,1.0,2018-05-07,21
284,435,14813,2016.0,toyota corolla,good,4.0,gas,65139.0,automatic,sedan,black,0.0,2018-05-29,6
285,438,16499,2014.0,jeep cherokee,excellent,6.0,gas,117357.0,automatic,SUV,blue,1.0,2019-03-23,27
286,441,9495,2016.0,kia soul,excellent,4.0,gas,108761.0,manual,sedan,grey,0.0,2018-07-10,67
287,442,4675,2007.0,toyota prius,good,4.0,hybrid,213211.0,automatic,hatchback,custom,0.0,2018-12-26,7
288,445,13500,2004.0,gmc sierra 2500hd,excellent,8.0,gas,177000.0,automatic,truck,grey,1.0,2018-10-09,37
289,447,5500,2005.0,ram 2500,good,8.0,gas,211000.0,automatic,pickup,white,1.0,2019-02-07,39
290,448,14088,2014.0,ford mustang,good,6.0,gas,52779.0,manual,coupe,grey,0.0,2018-10-23,73
291,449,4995,2001.0,subaru forester,excellent,4.0,gas,109021.0,automatic,SUV,grey,1.0,2019-04-06,53
292,450,3995,2006.0,volkswagen jetta,excellent,4.0,diesel,271914.0,manual,sedan,grey,0.0,2018-07-03,7
293,451,8995,2009.0,buick enclave,excellent,6.0,gas,124567.0,automatic,SUV,purple,1.0,2018-06-10,25
294,453,9988,2014.0,chevrolet cruze,good,4.0,gas,75716.0,automatic,sedan,blue,0.0,2018-06-03,33
295,454,4250,2008.0,honda odyssey,good,6.0,gas,222235.0,automatic,mini-van,white,0.0,2018-08-14,33
296,456,3995,2001.0,bmw x5,excellent,8.0,gas,190108.0,automatic,SUV,white,1.0,2019-02-27,60
297,457,18000,2006.0,ram 3500,good,6.0,diesel,169847.0,automatic,truck,silver,1.0,2019-04-14,69
298,459,4750,2010.0,honda civic,excellent,4.0,gas,149000.0,automatic,sedan,brown,0.0,2018-06-02,104
299,460,8990,2016.0,nissan rogue,excellent,4.0,gas,121635.0,automatic,SUV,grey,0.0,2018-12-14,1
300,461,27000,2015.0,ram 2500,excellent,8.0,gas,62500.0,automatic,truck,blue,1.0,2019-04-03,120
301,463,7500,2007.0,chevrolet suburban,good,8.0,gas,251285.0,automatic,SUV,other,1.0,2018-12-19,34
302,465,14900,2005.0,ford f-250,excellent,8.0,gas,79355.0,automatic,pickup,other,1.0,2018-05-09,101
303,467,6495,2002.0,toyota 4runner,excellent,6.0,gas,250398.0,automatic,SUV,other,1.0,2018-05-20,16
304,468,29667,2013.0,ford f-150,excellent,8.0,gas,41350.0,automatic,pickup,black,1.0,2019-03-04,15
305,469,3800,2002.0,gmc yukon,good,8.0,gas,202000.0,automatic,SUV,other,1.0,2019-03-02,23
306,471,21900,2013.0,ford f-250 sd,good,6.0,diesel,243000.0,automatic,truck,white,1.0,2018-06-14,5
307,474,18998,2011.0,ram 3500,good,6.0,diesel,245000.0,automatic,pickup,red,1.0,2019-03-25,23
308,475,6990,2012.0,dodge grand caravan,excellent,6.0,gas,93198.0,automatic,mini-van,red,0.0,2019-02-28,29
309,480,4695,2007.0,honda accord,excellent,4.0,gas,140000.0,automatic,coupe,silver,0.0,2018-10-19,17
310,481,13500,2016.0,hyundai sonata,good,6.0,gas,67000.0,automatic,sedan,blue,0.0,2018-09-29,6
311,484,30900,2013.0,gmc sierra 2500hd,good,8.0,diesel,105808.0,automatic,truck,white,1.0,2018-11-18,51
312,485,2900,2008.0,nissan sentra,good,4.0,gas,159000.0,automatic,sedan,white,0.0,2018-07-13,26
313,487,11995,2009.0,chevrolet silverado 1500,good,8.0,gas,142498.0,automatic,pickup,grey,1.0,2019-01-29,28
314,488,10495,2013.0,toyota camry,excellent,4.0,gas,111337.0,automatic,other,grey,0.0,2019-01-15,17
315,489,8995,2006.0,dodge dakota,like new,6.0,gas,50000.0,automatic,truck,black,0.0,2018-08-29,24
316,493,10995,2013.0,honda cr-v,excellent,4.0,gas,139857.0,automatic,SUV,brown,0.0,2019-04-07,20
317,496,2650,2006.0,nissan altima,good,4.0,gas,104000.0,automatic,sedan,brown,0.0,2018-08-30,32
318,497,2700,2007.0,ford focus,excellent,4.0,gas,140000.0,automatic,wagon,brown,0.0,2019-02-16,36
319,498,4000,2008.0,toyota camry,good,4.0,gas,173000.0,automatic,sedan,blue,0.0,2019-03-02,12
320,499,14900,2014.0,jeep grand cherokee laredo,good,6.0,gas,30235.0,automatic,SUV,brown,1.0,2018-07-22,49
321,500,6150,2005.0,ford explorer,good,8.0,gas,111850.0,automatic,SUV,other,1.0,2018-05-08,33
322,502,3495,2009.0,dodge grand caravan,good,6.0,gas,187000.0,automatic,mini-van,green,0.0,2019-03-06,22
323,503,25000,2010.0,ram 3500,good,6.0,diesel,212762.0,automatic,truck,silver,1.0,2018-06-09,11
324,505,32000,2017.0,chevrolet silverado,like new,8.0,gas,29613.0,automatic,truck,white,1.0,2019-04-08,74
325,506,8500,2000.0,gmc sierra 1500,good,8.0,gas,161555.0,automatic,truck,other,1.0,2018-08-08,63
326,509,7995,2012.0,nissan altima,good,4.0,gas,119000.0,automatic,sedan,black,0.0,2018-08-12,48
327,511,5995,2006.0,ford f250 super duty,excellent,8.0,gas,180000.0,automatic,truck,red,0.0,2018-11-02,23
328,512,16995,2015.0,jeep wrangler,like new,6.0,gas,120000.0,automatic,truck,other,1.0,2019-04-13,7
329,515,9990,2014.0,ford mustang,excellent,6.0,gas,79435.0,automatic,coupe,black,0.0,2018-08-26,28
330,516,21999,2005.0,ram 2500,good,6.0,diesel,99784.0,automatic,truck,black,1.0,2018-10-09,44
331,517,12495,2018.0,ford fusion,excellent,4.0,gas,45694.0,automatic,other,grey,0.0,2018-06-26,35
332,519,5500,2012.0,nissan frontier,salvage,6.0,gas,120000.0,automatic,truck,white,1.0,2018-05-20,9
333,522,6995,2013.0,ford focus,good,4.0,gas,85742.0,automatic,hatchback,white,0.0,2018-12-16,24
334,523,16900,2013.0,ford explorer,good,6.0,gas,75239.0,automatic,SUV,other,1.0,2019-02-11,42
335,526,3800,2010.0,ford fusion,excellent,4.0,gas,170000.0,automatic,sedan,silver,0.0,2019-01-25,28
336,527,19988,2011.0,jeep wrangler,good,6.0,gas,116049.0,manual,SUV,white,1.0,2018-10-26,13
337,529,11480,2013.0,chevrolet silverado 1500,good,8.0,gas,200557.0,automatic,truck,other,1.0,2018-07-11,20
338,531,5400,2008.0,honda civic,good,4.0,gas,125490.0,automatic,sedan,silver,0.0,2018-11-03,61
339,532,19988,2010.0,gmc sierra 1500,good,8.0,gas,183917.0,automatic,truck,black,1.0,2019-02-16,54
340,534,6000,2015.0,nissan versa,excellent,4.0,gas,41223.0,manual,sedan,black,0.0,2019-02-12,92
341,535,4800,2013.0,chevrolet cruze,good,4.0,gas,158074.0,automatic,sedan,black,0.0,2018-09-26,23
342,537,15995,2015.0,chevrolet camaro,excellent,6.0,gas,69683.0,automatic,coupe,grey,0.0,2019-04-09,59
343,538,3499,2010.0,toyota camry,good,4.0,gas,227456.0,automatic,sedan,red,0.0,2019-02-27,49
344,539,12900,2017.0,nissan altima,good,4.0,gas,45096.0,automatic,sedan,silver,0.0,2018-12-20,80
345,540,5600,2011.0,chevrolet impala,good,6.0,gas,93209.0,automatic,sedan,other,0.0,2018-10-28,9
346,541,4500,2011.0,chevrolet cruze,good,4.0,gas,113893.0,manual,sedan,silver,0.0,2019-02-24,22
347,542,13990,2006.0,chevrolet silverado 2500hd,excellent,8.0,diesel,175192.0,automatic,pickup,grey,1.0,2018-05-08,27
348,543,9700,2004.0,chevrolet silverado 2500hd,excellent,8.0,gas,147888.0,automatic,truck,blue,1.0,2018-05-20,49
349,544,19988,2012.0,gmc sierra 1500,good,8.0,gas,72314.0,automatic,truck,other,0.0,2018-05-01,80
350,545,35988,2016.0,ford f-350 sd,good,8.0,diesel,182079.0,automatic,truck,black,1.0,2018-12-31,34
351,546,3995,2000.0,ford f-150,good,6.0,gas,142000.0,manual,truck,red,0.0,2018-09-04,35
352,548,35000,2013.0,chevrolet silverado,good,8.0,diesel,85000.0,automatic,truck,white,1.0,2018-09-14,17
353,549,7800,1997.0,toyota tacoma,good,6.0,gas,212234.0,automatic,truck,white,1.0,2018-06-28,89
354,550,20000,2008.0,chrysler town & country,excellent,6.0,gas,73561.0,automatic,mini-van,blue,0.0,2018-12-17,36
355,552,7995,2007.0,ford mustang,good,6.0,gas,115136.0,automatic,coupe,white,0.0,2019-02-22,13
356,554,8990,2008.0,chevrolet colorado,excellent,5.0,gas,120477.0,automatic,pickup,black,1.0,2018-08-07,78
357,559,17800,2015.0,chevrolet silverado,excellent,8.0,gas,159105.0,automatic,truck,white,0.0,2019-03-05,61
358,561,13600,2015.0,chevrolet colorado,excellent,4.0,gas,106530.0,automatic,truck,white,0.0,2018-08-20,56
359,562,19900,2011.0,gmc yukon,excellent,8.0,gas,82563.0,automatic,SUV,white,1.0,2019-03-11,30
360,563,11900,2011.0,ford ranger,excellent,6.0,gas,116849.0,automatic,truck,white,0.0,2018-10-27,21
361,564,6500,2007.0,chevrolet colorado,excellent,5.0,gas,45180.0,automatic,truck,white,0.0,2019-01-20,10
362,566,13900,2011.0,ford ranger,excellent,6.0,gas,90157.0,automatic,truck,other,0.0,2018-08-29,38
363,568,10700,2007.0,chevrolet silverado 1500,excellent,8.0,gas,170304.0,automatic,truck,red,1.0,2019-01-20,48
364,569,7900,2001.0,jeep wrangler,excellent,4.0,gas,231089.0,manual,SUV,yellow,1.0,2018-11-28,128
365,570,7490,2010.0,ford mustang,excellent,6.0,gas,108509.0,automatic,coupe,red,0.0,2018-08-01,15
366,571,7900,2015.0,volkswagen jetta,like new,4.0,gas,82000.0,automatic,sedan,black,1.0,2019-01-17,12
367,572,13695,2011.0,chevrolet camaro,excellent,6.0,gas,124964.0,automatic,coupe,black,0.0,2019-02-25,110
368,578,6500,1998.0,jeep wrangler,excellent,4.0,gas,94000.0,automatic,SUV,white,1.0,2018-07-03,20
369,579,27995,2017.0,ford f250,excellent,8.0,gas,103366.0,automatic,truck,other,1.0,2018-12-10,29
370,580,18995,2014.0,chevrolet tahoe,excellent,8.0,gas,119424.0,automatic,SUV,black,0.0,2018-12-17,10
371,581,7500,2000.0,jeep wrangler,good,6.0,gas,185000.0,automatic,SUV,other,0.0,2018-05-18,18
372,582,6500,2008.0,toyota corolla,excellent,4.0,gas,101887.0,automatic,sedan,red,0.0,2018-07-15,26
373,583,25495,2017.0,chevrolet silverado,excellent,6.0,gas,89884.0,automatic,truck,white,1.0,2019-02-26,10
374,584,14995,2007.0,chevrolet silverado 2500hd,good,8.0,gas,100064.0,automatic,pickup,black,1.0,2018-08-19,11
375,585,7900,2012.0,honda civic lx,excellent,4.0,gas,99084.0,automatic,sedan,white,0.0,2018-10-29,61
376,587,4900,2010.0,ford escape,excellent,6.0,gas,125000.0,automatic,SUV,blue,1.0,2019-03-22,36
377,591,12995,2013.0,chevrolet suburban,excellent,8.0,gas,187356.0,automatic,SUV,silver,1.0,2018-05-21,21
378,592,15995,2013.0,ford f250,excellent,8.0,gas,148000.0,automatic,truck,white,0.0,2018-10-04,23
379,593,3500,2004.0,nissan maxima,like new,6.0,gas,132000.0,automatic,sedan,white,0.0,2019-03-16,26
380,594,7900,2008.0,toyota highlander,excellent,6.0,gas,114720.0,automatic,SUV,silver,0.0,2018-09-21,129
381,595,3500,2002.0,gmc sierra 1500,fair,8.0,gas,205000.0,automatic,pickup,other,1.0,2018-05-06,65
382,597,15750,2016.0,ford fusion,excellent,4.0,gas,41272.0,automatic,sedan,silver,1.0,2019-04-15,10
383,598,13000,2011.0,honda pilot,excellent,6.0,gas,123048.0,automatic,SUV,grey,1.0,2018-07-19,3
384,599,18500,2018.0,ford escape,excellent,4.0,gas,36130.0,automatic,SUV,white,1.0,2018-07-15,71
385,600,18000,2013.0,ford f-150,excellent,8.0,gas,92431.0,automatic,pickup,silver,0.0,2018-10-29,79
386,603,12900,2006.0,jeep wrangler,good,6.0,gas,147555.0,automatic,SUV,white,1.0,2018-08-19,12
387,604,13750,2017.0,ford escape,excellent,4.0,gas,88136.0,automatic,SUV,white,1.0,2018-10-15,48
388,605,6400,2014.0,ford focus,good,4.0,gas,96667.0,automatic,sedan,white,0.0,2019-02-16,6
389,606,10499,2013.0,honda cr-v,excellent,4.0,gas,83600.0,manual,SUV,other,0.0,2019-01-06,54
390,608,5900,2007.0,jeep grand cherokee laredo,excellent,6.0,gas,147620.0,automatic,SUV,black,1.0,2018-12-28,65
391,609,19900,2009.0,toyota sienna,excellent,6.0,gas,98000.0,automatic,mini-van,other,0.0,2018-06-14,96
392,610,45500,2016.0,cadillac escalade,excellent,8.0,gas,37874.0,automatic,SUV,other,1.0,2018-05-14,20
393,611,5500,2011.0,subaru impreza,good,4.0,gas,140312.0,automatic,sedan,red,1.0,2019-04-15,48
394,612,16000,2013.0,ford f-150,excellent,6.0,gas,83000.0,automatic,truck,blue,1.0,2018-05-26,41
395,614,3200,2006.0,honda civic,good,4.0,gas,129000.0,automatic,coupe,silver,0.0,2018-07-29,18
396,615,8500,2005.0,chevrolet silverado 1500,excellent,8.0,gas,151366.0,automatic,pickup,red,1.0,2018-09-03,39
397,617,13000,2014.0,ford mustang,excellent,6.0,gas,55710.0,automatic,convertible,grey,0.0,2019-02-25,33
398,618,8500,2010.0,nissan maxima,good,6.0,gas,104000.0,automatic,sedan,other,0.0,2018-10-05,12
399,620,13995,2013.0,toyota highlander,excellent,6.0,gas,110701.0,automatic,SUV,white,1.0,2019-02-09,43
400,624,26900,2015.0,toyota tacoma,excellent,6.0,gas,53390.0,automatic,truck,blue,1.0,2018-08-25,33
401,625,15900,2017.0,chevrolet equinox,excellent,4.0,gas,64663.0,automatic,SUV,red,0.0,2019-03-18,3
402,627,6500,2007.0,toyota rav4,excellent,4.0,gas,118000.0,automatic,SUV,other,1.0,2019-04-14,33
403,630,6600,2013.0,volkswagen passat,excellent,5.0,gas,84905.0,automatic,sedan,black,0.0,2018-07-03,77
404,631,22500,2014.0,ford f-150,excellent,6.0,gas,95382.0,automatic,pickup,grey,1.0,2019-02-22,33
405,634,9995,2012.0,ford focus,good,10.0,gas,107722.0,other,sedan,grey,0.0,2018-10-21,39
406,635,9500,2013.0,ford fusion,excellent,4.0,hybrid,104732.0,automatic,sedan,blue,0.0,2018-07-26,69
407,636,21750,2014.0,toyota tacoma,excellent,6.0,gas,99246.0,automatic,pickup,grey,1.0,2019-02-21,34
408,637,15495,2010.0,gmc sierra 1500,good,10.0,gas,150807.0,automatic,truck,white,1.0,2019-04-10,24
409,638,10995,2014.0,chevrolet cruze,good,10.0,gas,114867.0,automatic,sedan,red,0.0,2018-09-29,108
410,639,13995,2014.0,chevrolet silverado 1500,good,10.0,gas,99224.0,automatic,truck,white,0.0,2019-04-05,10
411,640,11995,2016.0,ford escape,good,4.0,gas,119507.0,automatic,SUV,white,0.0,2019-03-18,18
412,641,17000,2011.0,chevrolet silverado 1500,excellent,8.0,gas,99325.0,automatic,pickup,black,1.0,2019-01-03,21
413,642,13995,2014.0,ford f-150,good,8.0,gas,116265.0,automatic,truck,white,0.0,2018-11-29,76
414,643,10995,2009.0,chevrolet colorado,good,10.0,gas,103950.0,other,truck,custom,0.0,2018-11-22,36
415,646,14500,2018.0,volkswagen passat,excellent,4.0,gas,32637.0,automatic,sedan,other,0.0,2019-04-05,56
416,649,4500,2012.0,ford fusion,good,4.0,gas,141000.0,automatic,sedan,other,0.0,2018-11-19,52
417,652,17000,2008.0,gmc sierra,like new,8.0,gas,160000.0,automatic,pickup,silver,1.0,2018-10-27,21
418,654,3495,2009.0,dodge grand caravan,good,6.0,gas,185000.0,automatic,mini-van,silver,0.0,2019-02-09,60
419,656,7999,2012.0,chevrolet equinox,excellent,6.0,gas,148000.0,automatic,SUV,custom,1.0,2018-06-12,76
420,657,7900,2001.0,ford f-250,excellent,10.0,gas,71000.0,automatic,truck,silver,1.0,2018-12-02,23
421,658,14000,2003.0,ford f250 super duty,excellent,8.0,diesel,259000.0,automatic,pickup,red,1.0,2018-11-13,33
422,660,14800,2009.0,jeep wrangler,excellent,4.0,gas,74780.0,automatic,other,other,1.0,2019-03-25,66
423,661,10500,2016.0,chevrolet equinox,like new,4.0,gas,120000.0,automatic,SUV,grey,1.0,2018-07-27,51
424,662,24995,2016.0,ram 1500,excellent,8.0,gas,24909.0,automatic,pickup,white,1.0,2018-12-28,13
425,665,27995,2016.0,ram 1500,excellent,8.0,gas,26301.0,automatic,pickup,black,1.0,2018-06-17,81
426,667,4950,2012.0,ford focus,excellent,4.0,gas,97000.0,automatic,sedan,silver,0.0,2018-08-03,30
427,669,4995,2007.0,hyundai santa fe,good,6.0,gas,143000.0,automatic,SUV,blue,1.0,2019-01-05,23
428,670,6750,2010.0,subaru forester,excellent,4.0,gas,106000.0,automatic,SUV,white,1.0,2019-02-23,35
429,671,20995,2017.0,ford f-150,excellent,6.0,gas,131689.0,automatic,pickup,black,1.0,2019-01-16,16
430,672,10000,2000.0,jeep cherokee,excellent,6.0,gas,75000.0,automatic,SUV,green,1.0,2019-03-04,49
431,673,5450,2013.0,chrysler 200,good,4.0,gas,84000.0,automatic,sedan,other,0.0,2018-10-20,39
432,678,8400,2008.0,ford escape,good,4.0,gas,105317.0,automatic,hatchback,silver,1.0,2018-12-09,4
433,679,40995,2015.0,cadillac escalade,like new,8.0,gas,55218.0,automatic,pickup,other,1.0,2018-10-17,16
434,681,24900,2014.0,ford f-150,excellent,8.0,gas,38916.0,automatic,truck,black,1.0,2018-10-25,38
435,684,4800,2005.0,honda civic lx,excellent,4.0,gas,122000.0,automatic,sedan,other,0.0,2018-12-03,112
436,685,6800,2010.0,honda cr-v,excellent,4.0,gas,173000.0,automatic,SUV,blue,1.0,2019-03-22,16
437,687,10900,1999.0,ford f350 super duty,excellent,8.0,diesel,155000.0,automatic,pickup,blue,1.0,2018-11-20,22
438,688,26995,2016.0,chevrolet silverado,like new,8.0,gas,36645.0,automatic,pickup,white,1.0,2018-09-01,152
439,689,3999,2007.0,ford explorer,good,6.0,gas,101078.0,automatic,SUV,other,0.0,2018-10-23,34
440,690,2999,2009.0,chevrolet impala,good,6.0,gas,61581.0,automatic,sedan,blue,0.0,2018-10-06,79
441,692,3999,2005.0,ford mustang,good,6.0,gas,78318.0,automatic,coupe,grey,0.0,2019-03-23,47
442,693,3700,2008.0,volkswagen passat,excellent,4.0,gas,190500.0,manual,wagon,blue,0.0,2018-11-15,19
443,694,29995,2018.0,ford f-150,excellent,6.0,gas,32551.0,automatic,pickup,red,1.0,2019-01-30,12
444,695,16200,2018.0,kia soul,like new,4.0,gas,25334.0,automatic,hatchback,other,0.0,2018-07-08,56
445,696,15995,2016.0,toyota corolla,excellent,4.0,gas,45179.0,automatic,sedan,grey,0.0,2019-03-06,54
446,697,17500,2016.0,toyota prius,excellent,4.0,hybrid,53277.0,automatic,hatchback,other,0.0,2018-08-16,9
447,698,21995,2018.0,nissan rogue,like new,4.0,gas,28003.0,automatic,SUV,white,1.0,2018-05-02,60
448,700,21995,2017.0,chevrolet traverse,excellent,6.0,gas,29004.0,automatic,SUV,black,1.0,2018-12-26,23
449,701,6750,2010.0,honda accord,excellent,4.0,gas,59000.0,automatic,sedan,grey,0.0,2019-01-16,41
450,702,38900,2017.0,ford f-250 super duty,excellent,8.0,gas,72796.0,automatic,truck,white,1.0,2018-12-24,32
451,703,18900,2015.0,ford f250,excellent,8.0,gas,145053.0,automatic,truck,silver,1.0,2019-01-14,34
